sense%1:09:02::	26104	eq_synonym	100
magnetic%3:01:00::	68298	eq_synonym	100
position%1:09:01::	26772	eq_synonym	100
judgment%1:09:00::	27428	eq_synonym	100
calculation%1:09:00::	27476	eq_synonym	100
anticipation%1:12:00::	66729	eq_synonym	100
expectation%1:26:00::	66729	eq_synonym	100
unit%1:09:00::	7947	eq_synonym	100
unity%1:26:00::	7947	eq_synonym	100
impulse%1:07:00::	8526	eq_synonym	100
rate%1:07:00::	8526	eq_synonym	100
speed%1:28:00::	8526	eq_synonym	100
colour%1:07:01::	15180	eq_synonym	100
eloquent%5:00:00:articulate:00	21609	eq_synonym	100
characteristic%1:07:00::	21666	eq_synonym	100
charge%1:19:00::	21673	eq_synonym	100
feature%1:09:00::	21697	eq_synonym	100
trait%1:07:00::	21697	eq_synonym	100
disadvantage%1:07:00::	21698	eq_synonym	100
form%1:09:00::	21732	eq_synonym	100
texture%1:07:00::	21807	eq_synonym	100
condition%1:26:00::	21809	eq_synonym	100
state%1:26:02::	21809	eq_synonym	100
health%1:26:01::	21810	eq_synonym	100
smell%1:07:00::	22065	eq_synonym	100
care%1:09:00::	22113	eq_synonym	100
identity%1:07:02::	22156	eq_synonym	100
similarity%1:07:00::	22156	eq_synonym	100
redundancy%1:07:00::	22177	eq_synonym	100
importance%1:07:00::	22256	eq_synonym	100
way%1:04:01::	2496	eq_synonym	100
control%1:26:00::	26043	eq_synonym	100
reputation%1:26:01::	26794	eq_synonym	100
large%3:00:00::	29165	eq_synonym	100
look%1:07:00::	42030	eq_synonym	100
know%2:31:03::	42937	eq_synonym	100
habit%1:09:00::	45471	eq_synonym	100
difficult%3:00:00::	46453	eq_synonym	100
bad%5:00:00:inferior:02	46458	eq_synonym	100
bald%5:00:00:hairless:00	46599	eq_synonym	100
cold%3:00:01::	46625	eq_synonym	100
dead%3:00:04::	46631	eq_synonym	100
beautiful%3:00:00::	46654	eq_synonym	100
stunning%5:00:00:beautiful:00	46654	eq_synonym	100
important%3:00:04::	46730	eq_synonym	100
main%5:00:00:important:00	46730	eq_synonym	100
sharp%3:00:00::	46771	eq_synonym	100
easy%3:00:01::	46781	eq_synonym	100
light%3:00:01::	46801	eq_synonym	100
soft%3:00:01::	48519	eq_synonym	100
noise%1:07:00::	48544	eq_synonym	100
fame%1:26:01::	49097	eq_synonym	100
kinship%1:24:00::	49153	eq_synonym	100
different%3:00:02::	50021	eq_synonym	100
other%3:00:00::	50021	eq_synonym	100
political%3:00:00::	57740	eq_synonym	100
empty%3:00:00::	62216	eq_synonym	100
quality%1:07:02::	64246	eq_synonym	100
critical%3:00:03::	64334	eq_synonym	100
contrary%1:24:00::	67675	eq_synonym	100
opposite%1:24:03::	67675	eq_synonym	100
aware%3:00:04::	68095	eq_synonym	100
noble%3:00:02::	68233	eq_synonym	100
scientific%3:00:00::	68252	eq_synonym	100
religious%3:00:00::	68262	eq_synonym	100
social%3:00:00::	68308	eq_synonym	100
acceptable%3:00:00::	68366	eq_synonym	100
feminine%3:00:04::	68378	eq_synonym	100
monstrous%5:00:00:evil:00	68385	eq_synonym	100
mobile%3:00:00::	68395	eq_synonym	100
pleasant%3:00:00::	68401	eq_synonym	100
predictable%3:00:00::	68404	eq_synonym	100
thoughtful%5:00:00:considerate:00	68453	eq_synonym	100
responsible%3:00:00::	68538	eq_synonym	100
physical%3:00:00::	68549	eq_synonym	100
aloof%5:00:00:reserved:01	68553	eq_synonym	100
expensive%3:00:00::	68585	eq_synonym	100
comfortable%3:00:00::	68586	eq_synonym	100
deaf%3:00:00::	68623	eq_synonym	100
real%3:00:00::	68627	eq_synonym	100
right%3:00:02::	68631	eq_synonym	100
true%3:00:00::	68631	eq_synonym	100
interesting%3:00:00::	68651	eq_synonym	100
national%3:01:00::	68685	eq_synonym	100
economic%3:01:00::	70022	eq_synonym	100
helpless%5:00:01:powerless:00	71093	eq_synonym	100
strong%3:00:04::	71127	eq_synonym	100
strong%5:00:00:forceful:00	71127	eq_synonym	100
close%3:00:05::	71176	eq_synonym	100
essential%3:00:00::	71256	eq_synonym	100
necessary%3:00:00::	71256	eq_synonym	100
afraid%3:00:00::	71261	eq_synonym	100
